material_id,formula,band_gap,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-554873,Ag2B8O13,3.2651,5.0,47.0,42.0,10.347826086956522,6.374291115311909,8.0,65.0,87.0,22.0,79.8695652173913,8.060491493383745,87.0,10.811,107.8682,97.0572,22.183330434782608,14.901716446124762,15.9994,54.8,2348.0,2293.2,955.0547826086957,1017.6793194706995,54.8,11.0,16.0,5.0,14.521739130434783,1.671077504725898,16.0,2.0,5.0,3.0,2.260869565217391,0.4763705103969753,2.0,66.0,145.0,79.0,79.1304347826087,14.843100189035919,66.0,1.93,3.44,1.51,2.821739130434783,0.6989035916824196,3.44,1.0,2.0,1.0,1.9130434782608696,0.1587901701323251,2.0,0.0,4.0,4.0,2.608695652173913,1.5727788279773158,4.0,0.0,10.0,10.0,0.8695652173913043,1.5879017013232513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,5.391304347826087,1.66351606805293,6.0,0.0,1.0,1.0,0.08695652173913043,0.15879017013232516,0.0,0.0,5.0,5.0,2.869565217391304,1.4820415879017015,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.9565217391304346,1.4215500945179582,2.0,7.1725,16.33,9.157499999999999,9.06108695652174,1.313799621928166,9.105,0.0,1.524,1.524,0.5300869565217391,0.6914177693761815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,84.08695652173913,81.48960302457468,12.0
mp-24058,AgBH2OF4,3.044,1.0,47.0,46.0,10.88888888888889,8.024691358024691,9.0,65.0,93.0,28.0,86.66666666666667,8.07407407407407,93.0,1.00794,107.8682,106.86026,23.63201031111111,18.71915326419753,18.9984032,14.01,2348.0,2333.99,431.08333333333337,604.6140740740741,53.5,1.0,17.0,16.0,12.222222222222221,5.2592592592592595,17.0,1.0,5.0,4.0,2.111111111111111,0.6419753086419754,2.0,31.0,145.0,114.0,65.0,22.22222222222222,57.0,1.93,3.98,2.05,3.0811111111111114,0.8787654320987655,3.98,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,5.0,5.0,2.7777777777777777,2.2469135802469133,5.0,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,5.555555555555555,2.592592592592593,7.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,5.0,5.0,1.2222222222222223,1.0123456790123457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.5555555555555556,0.8641975308641975,1.0,6.615,16.33,9.714999999999998,9.4075,1.8049999999999997,9.7075,0.0,7.853,7.853,2.79,2.250222222222222,1.97,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,94.55555555555556,89.06172839506173,15.0
mp-24072,AgH5S2O9,3.5225000000000004,1.0,47.0,46.0,9.176470588235293,6.055363321799307,8.0,65.0,92.0,27.0,87.29411764705883,2.9342560553633223,87.0,1.00794,107.8682,106.86026,18.88426470588235,13.57004775086505,15.9994,14.01,1234.93,1220.92,151.46470588235292,183.20657439446367,54.8,1.0,16.0,15.0,11.294117647058824,6.0899653979238755,16.0,1.0,5.0,4.0,2.0,0.5882352941176471,2.0,31.0,145.0,114.0,64.94117647058823,19.965397923875432,66.0,1.93,3.44,1.51,2.885294117647059,0.5873356401384083,3.44,1.0,2.0,1.0,1.6470588235294117,0.4567474048442907,2.0,0.0,4.0,4.0,2.588235294117647,1.8269896193771624,4.0,0.0,10.0,10.0,0.5882352941176471,1.1072664359861593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,4.823529411764706,2.2491349480968856,6.0,0.0,1.0,1.0,0.35294117647058826,0.45674740484429066,0.0,0.0,2.0,2.0,1.2941176470588236,0.9134948096885812,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.6470588235294117,0.4567474048442907,2.0,6.615,25.786875,19.171875,10.760220588235294,4.190951557093425,9.105,0.0,7.853,7.853,2.568764705882353,3.108373702422145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,84.88235294117646,80.67128027681662,12.0
mp-555903,Al(IO3)3,3.3466,8.0,53.0,45.0,18.76923076923077,15.798816568047338,8.0,73.0,96.0,23.0,88.0,3.6923076923076925,87.0,15.9994,126.90447,110.90507000000001,42.437657584615394,38.984682653254445,15.9994,54.8,933.47,878.6700000000001,199.0169230769231,199.68497041420122,54.8,13.0,17.0,4.0,16.0,0.46153846153846156,16.0,2.0,5.0,3.0,2.769230769230769,1.0650887573964498,2.0,66.0,139.0,73.0,87.07692307692308,29.183431952662723,66.0,1.61,3.44,1.8299999999999998,3.119230769230769,0.44414201183431956,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,4.0,0.46153846153846156,4.0,0.0,10.0,10.0,2.3076923076923075,3.550295857988165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,14.0,8.307692307692308,4.011834319526627,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,0.46153846153846156,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,0.46153846153846156,2.0,9.105,43.015,33.91,17.49769230769231,11.777218934911245,9.105,0.0,1.062,1.062,0.24507692307692308,0.3770414201183432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,40.38461538461539,39.30177514792899,12.0
mp-1019377,Al(PO3)3,5.8176,8.0,15.0,7.0,10.0,2.769230769230769,8.0,73.0,87.0,14.0,85.0,2.769230769230769,87.0,15.9994,30.973762,14.974362000000001,20.299801892307695,5.954402620118344,15.9994,54.8,933.47,878.6700000000001,182.96692307692308,177.46189349112424,54.8,13.0,16.0,3.0,15.538461538461538,0.6390532544378699,16.0,2.0,3.0,1.0,2.3076923076923075,0.4260355029585798,2.0,66.0,121.0,55.0,79.6923076923077,18.958579881656803,66.0,1.61,3.44,1.8299999999999998,3.0107692307692306,0.594319526627219,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.5384615384615383,0.6390532544378699,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.538461538461538,0.6390532544378699,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.4615384615384617,0.6390532544378699,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.4615384615384617,0.6390532544378699,2.0,9.105,22.5702380952,13.4652380952,12.77967032966154,5.088005071839054,9.105,0.0,1.625,1.625,0.375,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,26.076923076923077,30.60355029585799,12.0
mp-758571,Al11TlO17,4.585100000000001,8.0,81.0,73.0,12.413793103448276,5.174791914387634,8.0,73.0,87.0,14.0,81.3103448275862,6.670630202140309,87.0,15.9994,204.3833,188.38389999999998,26.661035331034483,12.499848319143878,15.9994,54.8,933.47,878.6700000000001,406.0955172413793,411.8637098692033,54.8,13.0,16.0,3.0,14.758620689655173,1.4554102259215218,16.0,2.0,6.0,4.0,2.5172413793103448,0.6064209274673008,2.0,66.0,145.0,79.0,89.58620689655173,27.65279429250892,66.0,1.61,3.44,1.8299999999999998,2.6831034482758622,0.8873959571938168,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.7586206896551726,1.4554102259215218,4.0,0.0,10.0,10.0,0.3448275862068966,0.6658739595719382,0.0,0.0,14.0,14.0,0.4827586206896552,0.9322235434007135,0.0,3.0,27.0,24.0,5.586206896551724,1.9619500594530324,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2413793103448274,1.4554102259215218,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2413793103448274,1.4554102259215218,2.0,9.105,26.91,17.805,12.516379310344828,3.9995481569560045,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,99.06896551724138,102.08085612366231,12.0
mp-2206289,Al11TlO17,5.323600000000001,8.0,81.0,73.0,12.413793103448276,5.174791914387634,8.0,73.0,87.0,14.0,81.3103448275862,6.670630202140309,87.0,15.9994,204.3833,188.38389999999998,26.661035331034483,12.499848319143878,15.9994,54.8,933.47,878.6700000000001,406.0955172413793,411.8637098692033,54.8,13.0,16.0,3.0,14.758620689655173,1.4554102259215218,16.0,2.0,6.0,4.0,2.5172413793103448,0.6064209274673008,2.0,66.0,145.0,79.0,89.58620689655173,27.65279429250892,66.0,1.61,3.44,1.8299999999999998,2.6831034482758622,0.8873959571938168,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.7586206896551726,1.4554102259215218,4.0,0.0,10.0,10.0,0.3448275862068966,0.6658739595719382,0.0,0.0,14.0,14.0,0.4827586206896552,0.9322235434007135,0.0,3.0,27.0,24.0,5.586206896551724,1.9619500594530324,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2413793103448274,1.4554102259215218,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2413793103448274,1.4554102259215218,2.0,9.105,26.91,17.805,12.516379310344828,3.9995481569560045,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,99.06896551724138,102.08085612366231,12.0
mp-19521,Al2(MoO4)3,3.5374,8.0,42.0,34.0,14.588235294117647,9.674740484429067,8.0,50.0,87.0,37.0,78.82352941176471,11.543252595155707,87.0,15.9994,95.96,79.9606,31.402110423529408,22.78513749757785,15.9994,54.8,2896.0,2841.2,659.5611764705883,853.7804844290658,54.8,6.0,16.0,10.0,13.882352941176471,2.9896193771626294,16.0,2.0,5.0,3.0,2.6470588235294117,0.9134948096885812,2.0,66.0,154.0,88.0,88.0,31.058823529411764,66.0,1.61,3.44,1.8299999999999998,2.998823529411765,0.6228373702422144,3.44,1.0,2.0,1.0,1.8235294117647058,0.2906574394463668,2.0,0.0,4.0,4.0,2.9411764705882355,1.4948096885813147,4.0,0.0,5.0,5.0,0.8823529411764706,1.4532871972318337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.647058823529412,0.6228373702422142,6.0,0.0,1.0,1.0,0.17647058823529413,0.2906574394463668,0.0,0.0,5.0,5.0,2.0,0.7058823529411765,2.0,0.0,5.0,5.0,0.8823529411764706,1.4532871972318337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.0588235294117645,1.4948096885813147,2.0,9.105,16.48,7.375,11.134705882352943,2.865467128027682,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,75.3529411764706,89.43944636678201,12.0
mp-756970,Al2(SeO4)3,3.0578000000000003,8.0,34.0,26.0,13.176470588235293,7.349480968858131,8.0,73.0,89.0,16.0,85.70588235294117,2.9896193771626316,87.0,15.9994,78.96,62.96059999999999,28.40211042352941,17.843961026989618,15.9994,54.8,933.47,878.6700000000001,235.67882352941177,255.35833910034603,54.8,13.0,16.0,3.0,15.647058823529411,0.622837370242215,16.0,2.0,4.0,2.0,2.4705882352941178,0.6643598615916956,2.0,66.0,121.0,55.0,82.0,22.58823529411765,66.0,1.61,3.44,1.8299999999999998,3.067647058823529,0.5256747404844291,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.6470588235294117,0.6228373702422146,4.0,0.0,10.0,10.0,1.7647058823529411,2.9065743944636675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,7.411764705882353,3.0311418685121114,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.3529411764705883,0.6228373702422146,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.3529411764705883,0.6228373702422146,2.0,9.105,25.92,16.815,12.940000000000001,5.4141176470588235,9.105,0.0,0.799,0.799,0.14100000000000001,0.2322352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,37.411764705882355,44.13840830449828,12.0
mp-561437,Al2Ge(O2F)2,4.0818,8.0,32.0,24.0,12.0,4.888888888888889,8.0,73.0,93.0,20.0,84.33333333333333,6.222222222222224,87.0,15.9994,72.64,56.6406,25.3997204,11.200870222222223,15.9994,53.5,1211.4,1157.9,378.28222222222223,431.8874074074074,54.8,13.0,17.0,4.0,15.333333333333334,1.333333333333333,16.0,2.0,4.0,2.0,2.4444444444444446,0.5925925925925927,2.0,57.0,121.0,64.0,82.22222222222223,25.629629629629633,66.0,1.61,3.98,2.37,2.994444444444445,0.8340740740740739,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,3.3333333333333335,1.3333333333333333,4.0,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,6.444444444444445,1.9259259259259258,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.6666666666666665,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.6666666666666665,1.3333333333333333,2.0,9.105,23.005,13.899999999999999,12.422222222222224,4.155185185185186,9.105,0.0,1.97,1.97,0.4803333333333334,0.662074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,83.66666666666667,94.22222222222223,12.0
mp-707424,Al2H12(SeO5)3,4.7445,1.0,34.0,33.0,8.125,5.4609375,8.0,73.0,92.0,19.0,88.1875,3.01171875,87.0,1.00794,78.96,77.95205999999999,16.966542412499997,12.875647821093748,15.9994,14.01,933.47,919.46,135.59562499999998,166.9351171875,54.8,1.0,16.0,15.0,10.1875,6.890625,16.0,1.0,4.0,3.0,1.875,0.65625,2.0,31.0,121.0,90.0,61.375,22.78125,66.0,1.61,3.44,1.8299999999999998,2.7771875,0.62138671875,3.44,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.3125,1.8984375,4.0,0.0,10.0,10.0,0.9375,1.69921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,4.875,3.140625,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,5.0,5.0,1.4375,1.078125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8125,0.609375,2.0,6.615,25.92,19.305,10.208593750000002,3.7298144531250013,9.105,0.0,7.853,7.853,3.01978125,3.6249140625000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,93.75,91.59375,12.0
mp-850293,Al2H16S3O20,5.6055,1.0,16.0,15.0,6.097560975609756,3.9785841760856635,8.0,73.0,92.0,19.0,88.34146341463415,2.855443188578228,87.0,1.00794,32.065,31.057059999999996,11.860319931707316,8.470150190600833,15.9994,14.01,933.47,919.46,106.15073170731708,122.01299226650804,54.8,1.0,16.0,15.0,10.0,7.024390243902439,16.0,1.0,3.0,2.0,1.7317073170731707,0.5710886377156454,2.0,31.0,121.0,90.0,57.8780487804878,20.977989292088044,66.0,1.61,3.44,1.8299999999999998,2.8039024390243905,0.620582986317668,3.44,1.0,2.0,1.0,1.6097560975609757,0.4759071980963712,2.0,0.0,4.0,4.0,2.292682926829268,1.915526472337894,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.902439024390244,2.3533610945865555,6.0,0.0,1.0,1.0,0.3902439024390244,0.4759071980963712,0.0,0.0,5.0,5.0,1.3658536585365855,1.0660321237358714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.7560975609756098,0.5901249256395003,2.0,6.615,25.786875,19.171875,9.713673780487804,3.0123051754907784,9.105,0.0,7.853,7.853,3.2257073170731707,3.6115455086258175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.65853658536585,87.61689470553242,12.0
mp-1196041,Al2H32S3O28,4.6645,1.0,16.0,15.0,5.076923076923077,4.014201183431952,1.0,73.0,92.0,19.0,89.07692307692308,2.87810650887574,92.0,1.00794,32.065,31.057059999999996,9.698390110769232,8.556750878295858,1.00794,14.01,933.47,919.46,77.14984615384616,81.42371597633137,14.01,1.0,16.0,15.0,8.523076923076923,7.4073372781065085,1.0,1.0,3.0,2.0,1.5846153846153845,0.5756213017751478,1.0,31.0,121.0,90.0,52.261538461538464,20.934437869822485,31.0,1.61,3.44,1.8299999999999998,2.7335384615384615,0.6086437869822484,2.2,1.0,2.0,1.0,1.5076923076923077,0.4998816568047337,1.0,0.0,4.0,4.0,1.9384615384615385,1.9663905325443785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.4461538461538463,2.4359763313609473,1.0,0.0,1.0,1.0,0.49230769230769234,0.4998816568047337,1.0,0.0,5.0,5.0,1.1076923076923078,1.0906508875739647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.6,0.5907692307692307,1.0,6.615,25.786875,19.171875,8.876009615384614,2.226224852071006,6.615,0.0,7.853,7.853,3.9677230769230767,3.825503431952663,7.853,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,110.83076923076923,88.91550295857988,194.0
mp-37614,Al2NiO4,3.1956000000000007,8.0,28.0,20.0,12.285714285714286,4.8979591836734695,8.0,61.0,87.0,26.0,79.28571428571429,8.816326530612244,87.0,15.9994,58.6934,42.693999999999996,25.236296742857142,10.556453420408163,15.9994,54.8,1728.0,1673.2,544.8771428571429,560.0881632653061,54.8,10.0,16.0,6.0,14.285714285714286,1.9591836734693877,16.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,66.0,124.0,58.0,90.0,27.428571428571427,66.0,1.61,3.44,1.8299999999999998,2.698571428571429,0.84734693877551,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,8.0,8.0,1.1428571428571428,1.9591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,5.714285714285714,1.5510204081632655,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5714285714285716,1.3877551020408165,2.0,0.0,2.0,2.0,0.2857142857142857,0.4897959183673469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.857142857142857,1.2244897959183674,2.0,9.105,16.48,7.375,11.385714285714286,2.911020408163265,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.08505638571428573,0.14581094693877553,0.0,12.0,225.0,213.0,103.28571428571429,104.3265306122449,12.0
mp-1143,Al2O3,5.8743,8.0,13.0,5.0,10.0,2.4,8.0,73.0,87.0,14.0,81.4,6.719999999999999,87.0,15.9994,26.9815386,10.9821386,20.39225544,5.271426528000001,15.9994,54.8,933.47,878.6700000000001,406.26800000000003,421.7616,54.8,13.0,16.0,3.0,14.8,1.44,16.0,2.0,3.0,1.0,2.4,0.48,2.0,66.0,121.0,55.0,88.0,26.4,66.0,1.61,3.44,1.8299999999999998,2.708,0.8783999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.8,1.44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2,1.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2,1.44,2.0,9.105,16.48,7.375,12.055000000000001,3.5400000000000005,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0
mp-21892,Al2PbO4,3.9433,8.0,82.0,74.0,20.0,17.714285714285715,8.0,73.0,87.0,14.0,82.14285714285714,5.551020408163266,87.0,15.9994,207.2,191.20059999999998,46.45152531428571,45.92813562448979,15.9994,54.8,933.47,878.6700000000001,383.82142857142856,376.0244897959184,54.8,13.0,16.0,3.0,14.857142857142858,1.3061224489795917,16.0,2.0,6.0,4.0,2.857142857142857,0.979591836734694,2.0,66.0,146.0,80.0,93.14285714285714,31.020408163265305,66.0,1.61,3.44,1.8299999999999998,2.758571428571429,0.7787755102040814,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.857142857142857,1.3061224489795917,4.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,3.0,28.0,25.0,8.285714285714286,5.63265306122449,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.142857142857143,1.3061224489795917,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.142857142857143,1.3061224489795917,2.0,9.105,28.11,19.005,13.927142857142858,5.511020408163266,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.28571428571429,104.3265306122449,12.0
mp-6280,Al2Si(O2F)2,5.706199999999999,8.0,14.0,6.0,10.0,2.2222222222222223,8.0,73.0,93.0,20.0,84.22222222222223,6.3703703703703685,87.0,15.9994,28.0855,12.0861,20.449220399999998,4.600203555555556,15.9994,53.5,1687.0,1633.5,431.12666666666667,502.34666666666664,54.8,13.0,17.0,4.0,15.333333333333334,1.333333333333333,16.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444444,2.0,57.0,121.0,64.0,81.22222222222223,24.296296296296298,66.0,1.61,3.98,2.37,2.982222222222222,0.8503703703703703,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,3.3333333333333335,1.3333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.333333333333333,1.3333333333333335,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.6666666666666665,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.6666666666666665,1.3333333333333333,2.0,9.105,20.44,11.335,12.137222222222224,3.775185185185186,9.105,0.0,1.97,1.97,0.5236666666666667,0.6982222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,83.88888888888889,94.51851851851853,12.0
